,volume
2016-07-21,953053.0
2016-07-22,1046024.0
2016-07-25,1073310.0
2016-07-26,1189573.0
2016-07-27,1608589.0
2016-07-28,3673221.0
2016-07-29,5090527.0
2016-08-01,3029658.0
2016-08-02,1996354.0
2016-08-03,1461025.0
2016-08-04,1076031.0
2016-08-05,1807271.0
2016-08-08,1221609.0
2016-08-09,1607685.0
2016-08-10,918514.0
2016-08-11,1282274.0
2016-08-12,897283.0
2016-08-15,930074.0
2016-08-16,1057897.0
2016-08-17,1066070.0
2016-08-18,865160.0
2016-08-19,1120763.0
2016-08-22,853365.0
2016-08-23,917513.0
2016-08-24,1284437.0
2016-08-25,1202680.0
2016-08-26,1248881.0
2016-08-29,773698.0
2016-08-30,1167413.0
2016-08-31,1071420.0
2016-09-01,1303460.0
2016-09-02,1349896.0
2016-09-06,1989537.0
2016-09-07,1145724.0
2016-09-08,1177660.0
2016-09-09,1887633.0
2016-09-12,1863737.0
2016-09-13,1809044.0
2016-09-14,1313912.0
2016-09-15,1566360.0
2016-09-16,2130571.0
2016-09-19,1149522.0
2016-09-20,1050041.0
2016-09-21,1348476.0
2016-09-22,1759290.0
2016-09-23,1411673.0
2016-09-26,1472732.0
2016-09-27,1367271.0
2016-09-28,1470280.0
2016-09-29,1349974.0
2016-09-30,1660201.0
2016-10-03,1489212.0
2016-10-04,1258706.0
2016-10-05,1213820.0
2016-10-06,1099909.0
2016-10-07,1163899.0
2016-10-10,1496115.0
2016-10-11,1721575.0
2016-10-12,907876.0
2016-10-13,1368981.0
2016-10-14,1111934.0
2016-10-17,1056367.0
2016-10-18,2289265.0
2016-10-19,1500142.0
2016-10-20,1393870.0
2016-10-21,1615814.0
2016-10-24,1447616.0
2016-10-25,1890712.0
2016-10-26,1794868.0
2016-10-27,2973486.0
2016-10-28,4354884.0
2016-10-31,2242679.0
2016-11-01,2355890.0
2016-11-02,2350736.0
2016-11-03,2175216.0
2016-11-04,1970603.0
2016-11-07,1992570.0
2016-11-08,1769069.0
2016-11-09,3098510.0
2016-11-10,5909609.0
2016-11-11,3592641.0
2016-11-14,3688274.0
2016-11-15,2943889.0
2016-11-16,1798360.0
2016-11-17,1533679.0
2016-11-18,1806264.0
2016-11-21,1630835.0
2016-11-22,1394174.0
2016-11-23,1312981.0
2016-11-25,613549.0
2016-11-28,2575432.0
2016-11-29,1561981.0
2016-11-30,2279054.0
2016-12-01,2867074.0
2016-12-02,1718846.0
2016-12-05,1688473.0
2016-12-06,1734099.0
2016-12-07,2029415.0
2016-12-08,1612531.0
2016-12-09,1904463.0
2016-12-12,1628602.0
2016-12-13,2128210.0
2016-12-14,1799654.0
2016-12-15,1769719.0
2016-12-16,2598866.0
2016-12-19,1263581.0
2016-12-20,1271883.0
2016-12-21,1459628.0
2016-12-22,1132119.0
2016-12-23,765537.0
2016-12-27,975962.0
2016-12-28,1214756.0
2016-12-29,1057392.0
2016-12-30,1735879.0
2017-01-03,1959033.0
2017-01-04,1515339.0
2017-01-05,1340535.0
2017-01-06,2017097.0
2017-01-09,1408924.0
2017-01-10,1197442.0
2017-01-11,1325394.0
2017-01-12,1350308.0
2017-01-13,1290182.0
2017-01-17,1440905.0
2017-01-18,1027698.0
2017-01-19,1070454.0
2017-01-20,1306183.0
2017-01-23,2457377.0
2017-01-24,1688375.0
2017-01-25,1662148.0
2017-01-26,3493251.0
2017-01-27,3752497.0
2017-01-30,3516933.0
2017-01-31,2020180.0
2017-02-01,2251047.0
2017-02-02,1689179.0
2017-02-03,1528095.0
2017-02-06,1350875.0
2017-02-07,1666605.0
2017-02-08,1302225.0
2017-02-09,1194238.0
2017-02-10,1415128.0
2017-02-13,1295708.0
2017-02-14,1363345.0
2017-02-15,1357185.0
2017-02-16,1005084.0
2017-02-17,1461210.0
