,volume
2016-07-21,4428651.0
2016-07-22,2579692.0
2016-07-25,4490683.0
2016-07-26,3430042.0
2016-07-27,2889007.0
2016-07-28,2419059.0
2016-07-29,3070813.0
2016-08-01,4016284.0
2016-08-02,3934432.0
2016-08-03,3887759.0
2016-08-04,4146997.0
2016-08-05,3205215.0
2016-08-08,2263584.0
2016-08-09,2207833.0
2016-08-10,2338301.0
2016-08-11,1880936.0
2016-08-12,1813540.0
2016-08-15,2034328.0
2016-08-16,2267147.0
2016-08-17,1787127.0
2016-08-18,1714467.0
2016-08-19,1659530.0
2016-08-22,2065493.0
2016-08-23,4784418.0
2016-08-24,2570693.0
2016-08-25,1762519.0
2016-08-26,2238992.0
2016-08-29,3266334.0
2016-08-30,3168862.0
2016-08-31,3276548.0
2016-09-01,7943138.0
2016-09-02,5977413.0
2016-09-06,4390572.0
2016-09-07,3640923.0
2016-09-08,3377946.0
2016-09-09,3756992.0
2016-09-12,3715161.0
2016-09-13,3589379.0
2016-09-14,2259231.0
2016-09-15,3085115.0
2016-09-16,3107808.0
2016-09-19,2299498.0
2016-09-20,2410488.0
2016-09-21,2633503.0
2016-09-22,2382902.0
2016-09-23,2905229.0
2016-09-26,2394358.0
2016-09-27,3373180.0
2016-09-28,2088374.0
2016-09-29,2727029.0
2016-09-30,2586273.0
2016-10-03,5999892.0
2016-10-04,3541481.0
2016-10-05,1877534.0
2016-10-06,4703402.0
2016-10-07,3493018.0
2016-10-10,3316297.0
2016-10-11,2328422.0
2016-10-12,1970689.0
2016-10-13,2495413.0
2016-10-14,4269850.0
2016-10-17,4554080.0
2016-10-18,5680475.0
2016-10-19,6991183.0
2016-10-20,5072877.0
2016-10-21,2943402.0
2016-10-24,2751562.0
2016-10-25,2445014.0
2016-10-26,5632841.0
2016-10-27,13093744.0
2016-10-28,4280141.0
2016-10-31,4692273.0
2016-11-01,7060036.0
2016-11-02,4253382.0
2016-11-03,2653023.0
2016-11-04,5146043.0
2016-11-07,3870112.0
2016-11-08,3267580.0
2016-11-09,8173065.0
2016-11-10,6750341.0
2016-11-11,3988504.0
2016-11-14,6552205.0
2016-11-15,3902018.0
2016-11-16,3434437.0
2016-11-17,4887067.0
2016-11-18,5210347.0
2016-11-21,4361043.0
2016-11-22,5603361.0
2016-11-23,4891893.0
2016-11-25,2366098.0
2016-11-28,4529182.0
2016-11-29,4439256.0
2016-11-30,3547104.0
2016-12-01,5126401.0
2016-12-02,4042324.0
2016-12-05,4072239.0
2016-12-06,3391622.0
2016-12-07,5461851.0
2016-12-08,3194148.0
2016-12-09,2722505.0
2016-12-12,2438876.0
2016-12-13,6823884.0
2016-12-14,4150927.0
2016-12-15,3219567.0
2016-12-16,3796889.0
2016-12-19,3488071.0
2016-12-20,4689071.0
2016-12-21,5207622.0
2016-12-22,3111108.0
2016-12-23,4670464.0
2016-12-27,5915732.0
2016-12-28,3782456.0
2016-12-29,4044968.0
2016-12-30,4642620.0
2017-01-03,5923254.0
2017-01-04,11213471.0
2017-01-05,5911695.0
2017-01-06,5527893.0
2017-01-09,3979484.0
2017-01-10,3659955.0
2017-01-11,3650825.0
2017-01-12,3790229.0
2017-01-13,6092960.0
2017-01-17,4617522.0
2017-01-18,3768967.0
2017-01-19,7732303.0
2017-01-20,4204275.0
2017-01-23,6262938.0
2017-01-24,4965451.0
2017-01-25,5146361.0
2017-01-26,3152123.0
2017-01-27,3166336.0
2017-01-30,3801074.0
2017-01-31,4116104.0
2017-02-01,3958829.0
2017-02-02,2499775.0
2017-02-03,2186723.0
2017-02-06,3562517.0
2017-02-07,4244775.0
2017-02-08,3933014.0
2017-02-09,7820222.0
2017-02-10,3619739.0
2017-02-13,7029605.0
2017-02-14,7345224.0
2017-02-15,4947856.0
2017-02-16,7077322.0
2017-02-17,6257149.0
2017-02-21,5676747.0
2017-02-22,8754975.0
2017-02-23,14915249.0
2017-02-24,8171626.0
2017-02-27,11460810.0
2017-02-28,6078145.0
2017-03-01,4809488.0
2017-03-02,3351833.0
2017-03-03,2929234.0
2017-03-06,3355500.0
2017-03-07,3459470.0
2017-03-08,3728649.0
2017-03-09,3879293.0
2017-03-10,3066272.0
2017-03-13,3022625.0
2017-03-14,7598446.0
2017-03-15,5330806.0
2017-03-16,7132153.0
2017-03-17,6497496.0
2017-03-20,3614294.0
2017-03-21,6908554.0
2017-03-22,4059297.0
2017-03-23,3320245.0
2017-03-24,5647253.0
2017-03-27,6230795.0
2017-03-28,7987604.0
2017-03-29,3676157.0
2017-03-30,4148426.0
2017-03-31,3294640.0
2017-04-03,13888618.0
2017-04-04,10134556.0
2017-04-05,7880938.0
2017-04-06,5520588.0
2017-04-07,4562929.0
2017-04-10,7664458.0
2017-04-11,5724577.0
2017-04-12,6050682.0
2017-04-13,9284634.0
2017-04-17,4138736.0
2017-04-18,3035698.0
2017-04-19,3898024.0
2017-04-20,6149352.0
2017-04-21,4509756.0
2017-04-24,5077561.0
2017-04-25,6666406.0
2017-04-26,4184186.0
2017-04-27,3430245.0
2017-04-28,4447619.0
2017-05-01,8480546.0
2017-05-02,5242868.0
2017-05-03,6278906.0
2017-05-04,14039582.0
2017-05-05,8084153.0
2017-05-08,6981229.0
2017-05-09,9596356.0
2017-05-10,5681214.0
2017-05-11,4693235.0
2017-05-12,4114166.0
2017-05-15,7568594.0
2017-05-16,4121619.0
2017-05-17,6675795.0
2017-05-18,5590416.0
2017-05-19,4639506.0
2017-05-22,4279615.0
2017-05-23,4304658.0
2017-05-24,5016931.0
2017-05-25,4819412.0
2017-05-26,7705715.0
2017-05-30,7663064.0
2017-05-31,9863176.0
2017-06-01,7580447.0
2017-06-02,5570256.0
2017-06-05,6737855.0
2017-06-06,10951473.0
2017-06-07,9287888.0
2017-06-08,8975028.0
2017-06-09,17160231.0
2017-06-12,10476833.0
2017-06-13,11693404.0
2017-06-14,12731997.0
2017-06-15,10371559.0
2017-06-16,6259666.0
2017-06-19,6392331.0
2017-06-20,7396357.0
2017-06-21,4900356.0
2017-06-22,7485677.0
2017-06-23,6176578.0
2017-06-26,6575285.0
2017-06-27,6884529.0
2017-06-28,6245040.0
2017-06-29,8180408.0
2017-06-30,5759458.0
2017-07-03,6297330.0
2017-07-05,16883496.0
2017-07-06,19189195.0
2017-07-07,14053750.0
2017-07-10,13702080.0
2017-07-11,11400054.0
2017-07-12,10297839.0
2017-07-13,8540442.0
2017-07-14,5590393.0
2017-07-17,9784200.0
2017-07-18,6326961.0
2017-07-19,6300735.0
2017-07-20,5098707.0
2017-07-21,4826383.0
2017-07-24,8552012.0
2017-07-25,6958889.0
2017-07-26,4750198.0
2017-07-27,8259202.0
2017-07-28,4841257.0
2017-07-31,8499335.0
2017-08-01,8247544.0
2017-08-02,9911432.0
2017-08-03,13448583.0
2017-08-04,9151520.0
2017-08-07,6265570.0
2017-08-08,7363033.0
2017-08-09,6847245.0
2017-08-10,7035192.0
2017-08-11,4318835.0
2017-08-14,4461215.0
2017-08-15,3048074.0
2017-08-16,3328576.0
2017-08-17,4969222.0
2017-08-18,5335793.0
2017-08-21,6458812.0
2017-08-22,4288367.0
2017-08-23,4914201.0
2017-08-24,4540652.0
2017-08-25,3461744.0
2017-08-28,3718108.0
2017-08-29,4032825.0
2017-08-30,3390055.0
2017-08-31,4072795.0
2017-09-01,3049546.0
2017-09-05,3813862.0
2017-09-06,4058983.0
2017-09-07,4219997.0
2017-09-08,3248803.0
2017-09-11,7627917.0
2017-09-12,5929289.0
2017-09-13,4161382.0
2017-09-14,7141663.0
2017-09-15,5338678.0
2017-09-18,7149295.0
2017-09-19,6256035.0
2017-09-20,4892872.0
2017-09-21,4605428.0
2017-09-22,8105653.0
2017-09-25,7542161.0
2017-09-26,7126550.0
2017-09-27,6010631.0
2017-09-28,5279310.0
2017-09-29,5062297.0
2017-10-02,4901453.0
2017-10-03,9981885.0
2017-10-04,8120353.0
2017-10-05,4102286.0
2017-10-06,4171789.0
2017-10-09,7406324.0
2017-10-10,6914972.0
2017-10-11,4476769.0
2017-10-12,4047318.0
2017-10-13,3528413.0
2017-10-16,5353262.0
2017-10-17,3280670.0
2017-10-18,4898808.0
2017-10-19,5032884.0
2017-10-20,4888221.0
2017-10-23,5715817.0
2017-10-24,4463807.0
2017-10-25,8547764.0
2017-10-26,4980316.0
2017-10-27,6942493.0
2017-10-30,4236029.0
2017-10-31,5532647.0
2017-11-01,7028856.0
2017-11-02,19731322.0
2017-11-03,8835157.0
2017-11-06,6463227.0
2017-11-07,5209573.0
2017-11-08,4703127.0
2017-11-09,5419497.0
2017-11-10,4600097.0
2017-11-13,7536669.0
2017-11-14,5661102.0
2017-11-15,5909055.0
2017-11-16,5793324.0
2017-11-17,13682753.0
2017-11-20,8247650.0
2017-11-21,7230570.0
2017-11-22,4890091.0
2017-11-24,3242220.0
2017-11-27,4524921.0
2017-11-28,4916555.0
