,volume
2017-05-31,17709427.0
2017-06-01,14459173.0
2017-06-02,16787255.0
2017-06-05,12279871.0
2017-06-06,13291727.0
2017-06-07,11822136.0
2017-06-08,17539521.0
2017-06-09,35256368.0
2017-06-12,33238543.0
2017-06-13,20316202.0
2017-06-14,20552981.0
2017-06-15,18877305.0
2017-06-16,22169800.0
2017-06-19,18678807.0
2017-06-20,14557895.0
2017-06-21,14760242.0
2017-06-22,12783958.0
2017-06-23,16192249.0
2017-06-26,17934289.0
2017-06-27,19274022.0
2017-06-28,16621566.0
2017-06-29,23771610.0
2017-06-30,14540013.0
2017-07-03,13860113.0
2017-07-05,14037692.0
2017-07-06,14788811.0
2017-07-07,13229352.0
2017-07-10,13296447.0
2017-07-11,13208251.0
2017-07-12,22483868.0
2017-07-13,13839891.0
2017-07-14,16172560.0
2017-07-17,12567935.0
2017-07-18,23621711.0
2017-07-19,25915988.0
2017-07-20,18293111.0
2017-07-21,14494667.0
2017-07-24,16595460.0
2017-07-25,15164613.0
2017-07-26,24081060.0
2017-07-27,68065163.0
2017-07-28,24036502.0
2017-07-31,25157896.0
2017-08-01,14051379.0
2017-08-02,17061845.0
2017-08-03,10316246.0
2017-08-04,10360774.0
2017-08-07,12504157.0
2017-08-08,13813683.0
2017-08-09,10597084.0
2017-08-10,20353485.0
2017-08-11,13664032.0
2017-08-14,12786286.0
2017-08-15,8621787.0
2017-08-16,15580549.0
2017-08-17,16791591.0
2017-08-18,14933261.0
2017-08-21,11880823.0
2017-08-22,11333260.0
2017-08-23,9756817.0
2017-08-24,13552865.0
2017-08-25,12391910.0
2017-08-28,8360380.0
2017-08-29,10992617.0
2017-08-30,10850005.0
2017-08-31,17226465.0
2017-09-01,11677589.0
2017-09-05,13175866.0
2017-09-06,13659317.0
2017-09-07,17922494.0
2017-09-08,10936358.0
2017-09-11,12208441.0
2017-09-12,11051768.0
2017-09-13,8908633.0
2017-09-14,15496424.0
2017-09-15,15468473.0
2017-09-18,12785437.0
2017-09-19,12911661.0
2017-09-20,11899057.0
2017-09-21,11054545.0
2017-09-22,11835708.0
2017-09-25,40538994.0
2017-09-26,22866403.0
2017-09-27,18963276.0
2017-09-28,12084865.0
2017-09-29,15114619.0
2017-10-02,13104304.0
2017-10-03,8054219.0
2017-10-04,11829323.0
2017-10-05,14013869.0
2017-10-06,12670089.0
2017-10-09,14472612.0
2017-10-10,11231234.0
2017-10-11,11023310.0
2017-10-12,10312488.0
2017-10-13,13305724.0
2017-10-16,11225293.0
2017-10-17,15381990.0
2017-10-18,12655492.0
2017-10-19,13602869.0
2017-10-20,11861307.0
2017-10-23,13622072.0
2017-10-24,11629341.0
2017-10-25,15095603.0
2017-10-26,10932929.0
2017-10-27,29867490.0
2017-10-30,24179258.0
2017-10-31,19766043.0
2017-11-01,28922959.0
2017-11-02,35119841.0
2017-11-03,17572587.0
2017-11-06,13065077.0
2017-11-07,12679885.0
2017-11-08,10873359.0
2017-11-09,12460345.0
2017-11-10,10933405.0
2017-11-13,9431449.0
2017-11-14,9465112.0
2017-11-15,10131051.0
2017-11-16,15230062.0
2017-11-17,12722802.0
2017-11-20,10052391.0
2017-11-21,14409305.0
2017-11-22,10238140.0
2017-11-24,9426010.0
2017-11-27,12249740.0
2017-11-28,13761926.0
2017-11-29,41843917.0
2017-11-30,25127073.0
2017-12-01,19966643.0
2017-12-04,24184006.0
2017-12-05,20028656.0
2017-12-06,20059293.0
2017-12-07,19588217.0
2017-12-08,19377310.0
2017-12-11,12630207.0
2017-12-12,16675275.0
2017-12-13,14406776.0
2017-12-14,13393757.0
2017-12-15,26225100.0
2017-12-18,17014337.0
2017-12-19,14769239.0
2017-12-20,11754823.0
2017-12-21,11050969.0
2017-12-22,8462491.0
2017-12-26,8726829.0
2017-12-27,9296258.0
2017-12-28,11008996.0
2017-12-29,10028758.0
2018-01-02,17694891.0
2018-01-03,16595495.0
2018-01-04,13554357.0
2018-01-05,13042388.0
2018-01-08,14719216.0
2018-01-09,12342722.0
2018-01-10,10464528.0
2018-01-11,8855144.0
2018-01-12,76645626.0
2018-01-16,35027166.0
2018-01-17,27356988.0
2018-01-18,22783759.0
2018-01-19,26266081.0
2018-01-22,20567285.0
2018-01-23,24956444.0
2018-01-24,22992031.0
2018-01-25,16698537.0
2018-01-26,16652197.0
2018-01-29,20022931.0
2018-01-30,20382841.0
2018-01-31,27299152.0
2018-02-01,53608910.0
2018-02-02,25514560.0
2018-02-05,29852293.0
2018-02-06,36829710.0
2018-02-07,26891282.0
2018-02-08,35672214.0
2018-02-09,37214470.0
2018-02-12,31697374.0
2018-02-13,20880702.0
2018-02-14,27963758.0
2018-02-15,20554092.0
2018-02-16,20475445.0
2018-02-20,20887317.0
2018-02-21,22844006.0
2018-02-22,17085490.0
2018-02-23,18621950.0
2018-02-26,17418814.0
2018-02-27,15649326.0
2018-02-28,18208084.0
2018-03-01,23201626.0
2018-03-02,20025905.0
2018-03-05,16189280.0
2018-03-06,15086784.0
2018-03-07,19097293.0
2018-03-08,15336555.0
2018-03-09,17952177.0
2018-03-12,14873538.0
2018-03-13,17742312.0
2018-03-14,16426843.0
2018-03-15,15461869.0
2018-03-16,23090480.0
2018-03-19,86897749.0
2018-03-20,128925534.0
2018-03-21,105350867.0
2018-03-22,73389988.0
2018-03-23,52306891.0
2018-03-26,125438294.0
2018-03-27,76787884.0
2018-03-28,60029170.0
2018-03-29,59434293.0
2018-04-02,36795991.0
2018-04-03,42543865.0
2018-04-04,49885584.0
2018-04-05,41449609.0
2018-04-06,41644812.0
2018-04-09,34915227.0
2018-04-10,58947041.0
2018-04-11,56144633.0
2018-04-12,38262956.0
